episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/allreduce_latency,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
20.0,-21.0,8.61,1889.35,3,1,4200,False,1255800,869,299,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-12-09,1589094729,21.470134019851685,6389.433751344681,20785,ip-172-31-20-81,172.31.20.81,6389.433751344681,1255800,299,3,00000,0,"[20.0, 20.0, 10.0, 20.0, 16.0, 15.0, 6.0, 16.0, 20.0, 17.0, 20.0, 5.0, 13.0, 16.0, 20.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0]","[1684, 1701, 2103, 1752, 1972, 1954, 2426, 2092, 1769, 1911, 1753, 2528, 2026, 1916, 1736, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227]",1255800,1255800,6514.991,14959.438,6.806,280.759,644.667,4200.0,45.260714285714286,58.46428571428571,0.43964285714285717,0.13806340591700308,0.0,2.432743835449219,5e-05,0.012010440738363699,-0.053244872470245216,0.04888294563826286,0.86634254,0.006729998823368188,0.510151336590449,0.0
20.0,-21.0,8.31,1875.96,3,1,4200,False,1260000,872,300,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-12-30,1589094750,21.564165592193604,6410.997916936874,20785,ip-172-31-20-81,172.31.20.81,6410.997916936874,1260000,300,3,00000,0,"[20.0, 20.0, -19.0, 6.0, 16.0, 20.0, 17.0, 20.0, 5.0, 13.0, 16.0, 20.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0]","[1701, 1718, 920, 2426, 2092, 1769, 1911, 1753, 2528, 2026, 1916, 1736, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103]",1260000,1260000,6518.011,14955.77,7.313,280.828,644.368,4200.0,46.00357142857143,58.44285714285714,0.42714285714285716,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.004014505440312804,-0.0614085966213183,0.03792941530771328,0.90822536,0.008001120478817911,0.49572235707080725,0.0
20.0,-21.0,8.45,1866.51,3,1,4200,False,1264200,875,301,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-12-52,1589094772,21.427852869033813,6432.425769805908,20785,ip-172-31-20-81,172.31.20.81,6432.425769805908,1264200,301,3,00000,0,"[17.0, 19.0, 20.0, 17.0, 20.0, 5.0, 13.0, 16.0, 20.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0]","[1898, 1726, 1718, 1911, 1753, 2528, 2026, 1916, 1736, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920]",1264200,1264200,6499.545,14955.465,7.616,280.834,646.199,4200.0,45.21724137931034,58.458620689655184,0.44344827586206886,0.1380634059170031,0.0,2.432743835449219,5e-05,0.0033364283541838327,-0.04382526089973522,0.032863426840666565,0.8560844,0.005877421576191078,0.48862303206414887,0.0
20.0,-21.0,8.45,1866.51,0,1,4200,False,1268400,875,302,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-13-13,1589094793,21.523377895355225,6453.949147701263,20785,ip-172-31-20-81,172.31.20.81,6453.949147701263,1268400,302,3,00000,0,"[17.0, 20.0, 5.0, 13.0, 16.0, 20.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0]","[1911, 1753, 2528, 2026, 1916, 1736, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718]",1268400,1268400,6510.612,14950.212,7.578,280.932,645.101,4200.0,45.58214285714286,58.407142857142865,0.45928571428571424,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.02448956820775162,-0.0806007906794548,0.03371805452149023,0.9687537,0.009204902432181618,0.5394890714775432,0.0
20.0,-21.0,8.63,1855.96,3,1,4200,False,1272600,878,303,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-13-35,1589094815,21.5127010345459,6475.461848735809,20785,ip-172-31-20-81,172.31.20.81,6475.461848735809,1272600,303,3,00000,0,"[20.0, 20.0, 20.0, 13.0, 16.0, 20.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0]","[1718, 1701, 1718, 2026, 1916, 1736, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718]",1272600,1272600,6503.775,14951.049,7.934,280.917,645.779,4200.0,45.95,58.48571428571427,0.4428571428571429,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.033141770089666046,-0.05814843269234354,0.010680407469132633,0.9592868,0.005888929414195996,0.5260346838922212,0.0
20.0,-21.0,8.53,1858.8,3,1,4200,False,1276800,881,304,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-13-56,1589094836,21.564107418060303,6497.02595615387,20785,ip-172-31-20-81,172.31.20.81,6497.02595615387,1276800,304,3,00000,0,"[20.0, 16.0, 3.0, 20.0, 10.0, 16.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0]","[1718, 1923, 2321, 1735, 2319, 2005, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718]",1276800,1276800,6504.725,14957.835,7.966,280.789,645.685,4200.0,45.739285714285714,58.49642857142857,0.4332142857142857,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.029976544196181225,-0.05173561304356113,0.008519776744034254,0.97979134,0.005442122703023029,0.5206049951640043,0.0
20.0,-21.0,8.67,1849.07,3,1,4200,False,1281000,884,305,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-14-18,1589094858,21.60494637489319,6518.630902528763,20785,ip-172-31-20-81,172.31.20.81,6518.630902528763,1281000,305,3,00000,0,"[20.0, 20.0, 20.0, 7.0, 20.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 16.0, 3.0]","[1701, 1701, 1684, 2367, 1753, 1787, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718, 1718, 1923, 2321]",1281000,1281000,6520.693,14962.057,8.158,280.71,644.103,4200.0,45.92142857142857,58.41785714285714,0.4082142857142857,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.013871827191024116,-0.06268113699149001,0.03249986766075546,0.95798683,0.00670413455615441,0.49920320059313916,0.0
20.0,-21.0,8.76,1842.57,3,1,4200,False,1285200,887,306,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-14-40,1589094880,21.432547569274902,6540.063450098038,20785,ip-172-31-20-81,172.31.20.81,6540.063450098038,1285200,306,3,00000,0,"[20.0, 16.0, 20.0, 20.0, 20.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 16.0, 3.0, 20.0, 20.0, 20.0]","[1701, 1855, 1701, 1770, 1738, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718, 1718, 1923, 2321, 1701, 1701, 1684]",1285200,1285200,6516.198,14963.767,7.491,280.678,644.548,4200.0,45.782142857142865,58.414285714285704,0.4439285714285715,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.05787457057246656,-0.09287857021572012,0.011376781191563967,0.9886448,0.009712169356079716,0.5756118062770728,0.0
20.0,-21.0,8.43,1841.93,2,1,4200,False,1289400,889,307,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-15-01,1589094901,21.471588373184204,6561.535038471222,20785,ip-172-31-20-81,172.31.20.81,6561.535038471222,1289400,307,3,00000,0,"[20.0, -13.0, -5.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 16.0, 3.0, 20.0, 20.0, 20.0, 20.0, 16.0, 20.0]","[1736, 1708, 2216, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718, 1718, 1923, 2321, 1701, 1701, 1684, 1701, 1855, 1701]",1289400,1289400,6521.059,14960.878,7.169,280.732,644.067,4200.0,45.38214285714287,58.56428571428573,0.44749999999999995,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.044984410432252014,-0.06947495387584875,0.0032954964589214687,0.97363234,0.00871240326457403,0.49151038310744544,0.0
20.0,-21.0,8.68,1836.78,1,1,4200,False,1293600,890,308,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-15-22,1589094922,21.447813272476196,6582.982851743698,20785,ip-172-31-20-81,172.31.20.81,6582.982851743698,1293600,308,3,00000,0,"[20.0, -1.0, -11.0, -14.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 16.0, 3.0, 20.0, 20.0, 20.0, 20.0, 16.0, 20.0, 20.0, -13.0]","[1701, 2588, 1868, 1590, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718, 1718, 1923, 2321, 1701, 1701, 1684, 1701, 1855, 1701, 1736, 1708]",1293600,1293600,6530.343,14959.203,6.805,280.764,643.152,4200.0,45.71428571428572,58.407142857142844,0.4407142857142857,0.13806340591700308,0.0,2.432743835449219,5e-05,-0.02817919918081977,-0.05790537643726125,0.01441200849402583,0.9772539,0.006295020445108865,0.49624303525144403,0.0
20.0,-21.0,9.54,1827.71,3,1,4200,False,1297800,893,309,47338ec8be374c029f9b751bd74e30d6,2020-05-10_07-15-44,1589094944,21.675262689590454,6604.658114433289,20785,ip-172-31-20-81,172.31.20.81,6604.658114433289,1297800,309,3,00000,0,"[20.0, 20.0, 20.0, -5.0, 20.0, 20.0, -5.0, -8.0, 20.0, 10.0, 17.0, -12.0, 16.0, -1.0, 20.0, -11.0, 1.0, -5.0, 13.0, 3.0, 3.0, 20.0, 18.0, 16.0, 18.0, -13.0, 15.0, -12.0, -12.0, -11.0, -12.0, 12.0, -19.0, 20.0, 20.0, 20.0, -21.0, 20.0, 1.0, 20.0, 16.0, -5.0, 8.0, 20.0, 19.0, 20.0, 20.0, 20.0, 20.0, -21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, -12.0, 20.0, -1.0, 5.0, 20.0, -5.0, 2.0, 15.0, 5.0, -20.0, 7.0, 8.0, -10.0, -15.0, 20.0, 11.0, 20.0, 18.0, 20.0, -16.0, 20.0, 20.0, 10.0, 20.0, 20.0, -19.0, 17.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 16.0, 3.0, 20.0, 20.0, 20.0, 20.0, 16.0, 20.0, 20.0, -13.0, 20.0]","[1703, 1718, 1718, 2123, 1735, 1842, 2336, 1982, 1735, 2314, 1859, 1498, 1939, 2451, 1770, 1802, 2577, 2395, 2125, 2332, 2348, 1736, 1866, 1986, 1876, 1420, 2110, 1711, 1575, 1654, 1526, 2162, 1148, 1735, 1735, 1752, 824, 1736, 2419, 1752, 1911, 2134, 2390, 1718, 1842, 1735, 1719, 1719, 1735, 824, 1752, 1736, 1718, 1769, 1718, 1718, 1678, 1684, 2502, 2405, 1735, 2166, 2406, 1945, 2303, 842, 2349, 2364, 1808, 1308, 1701, 2165, 1718, 1845, 1701, 1227, 1684, 1701, 2103, 1701, 1718, 920, 1898, 1726, 1718, 1718, 1701, 1718, 1718, 1923, 2321, 1701, 1701, 1684, 1701, 1855, 1701, 1736, 1708, 1701]",1297800,1297800,6542.635,14967.358,6.838,280.611,641.943,4200.0,45.39310344827587,58.455172413793086,0.4227586206896551,0.1380634059170031,0.0,2.432743835449219,5e-05,-0.04112268064283964,-0.06911962812371326,0.00691581235239,0.98753554,0.00866558003436887,0.5246049237973762,0.0
